-1	-1	-1	1	34	-1	-1	0	1	0
-1	-1	-1	0	22	-1	-1	1	2	0
-1	-1	-1	12	339	-1	-1	2	10	1
-1	-1	-1	5	171	-1	-1	10	15	1
-1	-1	-1	1	118	-1	-1	15	20	2
-1	-1	-1	7	383	-1	-1	20	100	2
15	937	-1	-1	-1	-1	-1	0	2	-1
75	5365	-1	-1	-1	-1	-1	2	10	-1
46	3134	-1	-1	-1	-1	-1	10	15	-1
25	2770	-1	-1	-1	-1	-1	15	20	-1
33	7859	-1	-1	-1	-1	-1	20	100	-1
