-1	-1	-1	24	70.58823	-1	-1	0	2	0
-1	-1	-1	49	77.77778	-1	-1	2	5	1
-1	-1	-1	29	111.5385	-1	-1	5	10	2
-1	-1	-1	8	100	-1	-1	10	15	2
-1	-1	-1	6	85.71429	-1	-1	15	20	3
-1	-1	-1	10	250	-1	-1	20	40	3
-1	-1	-1	4	100	-1	-1	40	100	3
142	429	-1	-1	-1	-1	-1	0	2	-1
212	561	-1	-1	-1	-1	-1	2	5	-1
297	778	-1	-1	-1	-1	-1	5	10	-1
237	654	-1	-1	-1	-1	-1	10	15	-1
153	497	-1	-1	-1	-1	-1	15	20	-1
349	1162	-1	-1	-1	-1	-1	20	40	-1
91	593	-1	-1	-1	-1	-1	40	100	-1
